Date,Close,High,Low,Open,Volume,Close_diff
2018-07-20,5872.7841796875,5884.6337890625,5842.93017578125,5867.80810546875,56088500.0,1.70703125
2018-07-21,5887.121419270833,5899.115885416667,5856.945475260417,5874.044108072917,54698033.333333336,14.33723958333303
2018-07-22,5901.458658854167,5913.597981770833,5870.960774739583,5880.280110677083,53307566.666666664,14.33723958333394
2018-07-23,5915.7958984375,5928.080078125,5884.97607421875,5886.51611328125,51917100.0,14.33723958333303
2018-07-24,5931.841796875,5945.85009765625,5925.0498046875,5934.408203125,59374900.0,16.0458984375
2018-07-25,5933.88916015625,5947.501953125,5923.2001953125,5941.1298828125,84148200.0,2.04736328125
2018-07-26,5946.13623046875,5967.59521484375,5928.7431640625,5949.6572265625,82412300.0,12.2470703125
2018-07-27,5989.13623046875,5992.05322265625,5947.06005859375,5947.35595703125,65570700.0,43.0
2018-07-28,6002.069498697917,6004.01416015625,5962.733072916667,5964.269694010417,67765900.0,12.93326822916697
2018-07-29,6015.002766927083,6015.97509765625,5978.406087239583,5981.183430989583,69961100.0,12.93326822916606
2018-07-30,6027.93603515625,6027.93603515625,5994.0791015625,5998.09716796875,72156300.0,12.93326822916697
2018-07-31,5936.44287109375,6013.86376953125,5910.52880859375,6012.9267578125,86530400.0,-91.4931640625
2018-08-01,6033.4189453125,6034.548828125,5945.44287109375,5952.93896484375,59853600.0,96.97607421875
2018-08-02,6011.72314453125,6055.06689453125,6011.72314453125,6039.5869140625,77818300.0,-21.69580078125
2018-08-03,6007.5380859375,6023.47509765625,5994.04296875,6014.796875,57227000.0,-4.18505859375
2018-08-04,6038.735677083333,6049.829752604167,6004.50390625,6018.400227864583,60226666.666666664,31.19759114583303
2018-08-05,6069.933268229167,6076.184407552083,6014.96484375,6022.003580729167,63226333.333333336,31.19759114583394
2018-08-06,6101.130859375,6102.5390625,6025.42578125,6025.60693359375,66226000.0,31.19759114583303
2018-08-07,6091.25,6113.9912109375,6079.47998046875,6100.0029296875,60294800.0,-9.880859375
2018-08-08,6094.8291015625,6117.29296875,6081.6337890625,6110.8408203125,64676700.0,3.5791015625
2018-08-09,6065.255859375,6105.91796875,6055.26904296875,6084.751953125,62375600.0,-29.5732421875
2018-08-10,6077.1728515625,6107.69580078125,6059.98876953125,6084.8017578125,52870700.0,11.9169921875
2018-08-11,6005.197265625,6083.317220052083,5993.7412109375,6066.357584635417,55549233.333333336,-71.9755859375
2018-08-12,5933.2216796875,6058.938639322917,5927.49365234375,6047.913411458333,58227766.666666664,-71.9755859375
2018-08-13,5861.24609375,6034.56005859375,5861.24609375,6029.46923828125,60906300.0,-71.9755859375
2018-08-14,5769.873046875,5890.98876953125,5744.5751953125,5850.71923828125,56998100.0,-91.373046875
2018-08-15,5816.58984375,5819.64208984375,5689.93603515625,5782.3818359375,62023800.0,46.716796875
2018-08-16,5783.7978515625,5811.625,5743.4951171875,5788.06298828125,53443300.0,-32.7919921875
2018-08-17,5810.8963623046875,5838.5517578125,5766.006103515625,5799.4320068359375,53833750.0,27.0985107421875
2018-08-18,5837.994873046875,5865.478515625,5788.51708984375,5810.801025390625,54224200.0,27.0985107421875
2018-08-19,5865.0933837890625,5892.4052734375,5811.028076171875,5822.1700439453125,54614650.0,27.0985107421875
2018-08-20,5892.19189453125,5919.33203125,5833.5390625,5833.5390625,55005100.0,27.0985107421875
2018-08-21,5944.30078125,5953.9072265625,5899.2978515625,5899.2978515625,59014700.0,52.10888671875
2018-08-22,5963.642822265625,5972.60302734375,5916.7939453125,5930.699462890625,56286800.0,19.342041015625
2018-08-23,5982.98486328125,5991.298828125,5934.2900390625,5962.10107421875,53558900.0,19.342041015625
2018-08-24,5968.75,5993.60498046875,5949.60791015625,5975.4150390625,49474100.0,-14.23486328125
2018-08-25,5987.822591145833,6004.392578125,5964.306315104167,5981.531087239583,54874733.333333336,19.07259114583303
2018-08-26,6006.895182291667,6015.18017578125,5979.004720052083,5987.647135416667,60275366.666666664,19.07259114583394
2018-08-27,6025.9677734375,6025.9677734375,5993.703125,5993.76318359375,65676000.0,19.07259114583303
2018-08-28,6042.64990234375,6065.25390625,6023.22119140625,6042.89111328125,59104800.0,16.68212890625
2018-08-29,6065.14892578125,6065.14892578125,6003.494140625,6025.60205078125,63016700.0,22.4990234375
2018-08-30,6018.9638671875,6086.94384765625,6013.373046875,6075.27001953125,58498700.0,-46.18505859375
2018-08-31,6018.4599609375,6018.4599609375,5940.64892578125,5984.9619140625,59513900.0,-0.50390625
2018-09-01,6001.499674479167,6021.2783203125,5945.40869140625,5998.444986979167,54446200.0,-16.96028645833303
2018-09-02,5984.539388020833,6024.0966796875,5950.16845703125,6011.928059895833,49378500.0,-16.96028645833394
2018-09-03,5967.5791015625,6026.9150390625,5954.92822265625,6025.4111328125,44310800.0,-16.96028645833303
2018-09-04,5905.30078125,5978.72998046875,5889.09521484375,5974.76318359375,53980900.0,-62.2783203125
2018-09-05,5683.5009765625,5868.77587890625,5621.60400390625,5868.77587890625,71761700.0,-221.7998046875
2018-09-06,5776.09521484375,5786.6650390625,5660.865234375,5661.9638671875,57940400.0,92.59423828125
2018-09-07,5851.46484375,5851.46484375,5769.251953125,5780.80615234375,54320700.0,75.36962890625
2018-09-08,5844.682291666667,5847.932291666667,5771.50634765625,5798.99609375,54171600.0,-6.78255208333303
2018-09-09,5837.899739583333,5844.399739583333,5773.7607421875,5817.18603515625,54022500.0,-6.78255208333394
2018-09-10,5831.1171875,5840.8671875,5776.01513671875,5835.3759765625,53873400.0,-6.78255208333303
2018-09-11,5814.634033203125,5855.733154296875,5787.0830078125,5837.345458984375,57643950.0,-16.483154296875
2018-09-12,5798.15087890625,5870.59912109375,5798.15087890625,5839.31494140625,61414500.0,-16.483154296875
2018-09-13,5858.27392578125,5865.06884765625,5834.76513671875,5834.76513671875,66435500.0,60.123046875
2018-09-14,5931.28076171875,5931.28076171875,5870.98486328125,5870.98486328125,56571400.0,73.0068359375
2018-09-15,5895.606119791667,5924.738118489583,5851.296549479167,5883.465169270833,57583700.0,-35.67464192708303
2018-09-16,5859.931477864583,5918.195475260417,5831.608235677083,5895.945475260417,58596000.0,-35.67464192708394
2018-09-17,5824.2568359375,5911.65283203125,5811.919921875,5908.42578125,59608300.0,-35.67464192708303
2018-09-18,5811.7900390625,5844.951171875,5781.2890625,5818.72021484375,70975800.0,-12.466796875
2018-09-19,5873.59716796875,5882.66015625,5835.794921875,5835.794921875,69601100.0,61.80712890625
2018-09-20,5931.26611328125,5941.01513671875,5897.59814453125,5898.48193359375,70876500.0,57.6689453125
2018-09-21,5957.744140625,5975.169921875,5935.0380859375,5956.4990234375,86255700.0,26.47802734375
2018-09-22,5932.569498697917,5969.635904947917,5915.575032552083,5957.188639322917,80399666.66666667,-25.17464192708303
2018-09-23,5907.394856770833,5964.101888020833,5896.111979166667,5957.878255208333,74543633.33333333,-25.17464192708394
2018-09-24,5882.22021484375,5958.56787109375,5876.64892578125,5958.56787109375,68687600.0,-25.17464192708303
2018-09-25,5874.298828125,5895.02001953125,5850.75,5875.158203125,65935500.0,-7.92138671875
2018-09-26,5873.27099609375,5908.5888671875,5870.2998046875,5871.55810546875,75063400.0,-1.02783203125
2018-09-27,5929.2158203125,5931.72412109375,5870.5380859375,5871.43505859375,59721100.0,55.94482421875
2018-09-28,5976.55322265625,5976.55322265625,5930.60498046875,5930.60498046875,62677100.0,47.33740234375
2018-09-29,5965.902506510417,5978.390462239583,5935.270345052083,5937.35595703125,61986400.0,-10.65071614583303
2018-09-30,5955.251790364583,5980.227701822917,5939.935709635417,5944.10693359375,61295700.0,-10.65071614583394
2018-10-01,5944.60107421875,5982.06494140625,5944.60107421875,5950.85791015625,60605000.0,-10.65071614583303
2018-10-02,5875.619140625,5956.77783203125,5862.955078125,5947.25,87701600.0,-68.98193359375
2018-10-03,5867.73681640625,5921.56689453125,5848.162109375,5874.4951171875,72943100.0,-7.88232421875
2018-10-04,5756.619140625,5847.59912109375,5742.30810546875,5847.59912109375,87537800.0,-111.11767578125
2018-10-05,5731.93505859375,5758.27001953125,5706.39892578125,5738.59423828125,64862100.0,-24.68408203125
2018-10-06,5741.647786458333,5770.324055989583,5713.81201171875,5735.295572916667,67796633.33333333,9.71272786458303
2018-10-07,5751.360514322917,5782.378092447917,5721.22509765625,5731.996907552083,70731166.66666667,9.71272786458394
2018-10-08,5761.0732421875,5794.43212890625,5728.63818359375,5728.6982421875,73665700.0,9.71272786458303
2018-10-09,5796.7900390625,5796.7900390625,5756.2421875,5771.9169921875,64525600.0,35.716796875
2018-10-10,5820.66796875,5832.92822265625,5798.7431640625,5815.2861328125,68341300.0,23.8779296875
2018-10-11,5702.82177734375,5746.2431640625,5669.72314453125,5733.99609375,90536700.0,-117.84619140625
2018-10-12,5756.490234375,5788.68017578125,5722.48681640625,5722.48681640625,60181200.0,53.66845703125
2018-10-13,5746.745442708333,5797.801106770833,5723.517903645833,5743.879231770833,61823233.333333336,-9.74479166666697
2018-10-14,5737.000651041667,5806.922037760417,5724.548990885417,5765.271647135417,63465266.666666664,-9.74479166666606
2018-10-15,5727.255859375,5816.04296875,5725.580078125,5786.6640625,65107300.0,-9.74479166666697
2018-10-16,5800.81689453125,5800.81689453125,5719.5087890625,5737.94189453125,64884300.0,73.56103515625
2018-10-17,5868.6201171875,5868.6201171875,5819.1748046875,5833.2529296875,64580100.0,67.80322265625
2018-10-18,5845.2421875,5858.7880859375,5811.9248046875,5850.1240234375,62773900.0,-23.3779296875
2018-10-19,5837.291015625,5861.990234375,5796.7841796875,5810.1298828125,63540800.0,-7.951171875
2018-10-20,5838.339029947917,5864.544108072917,5807.066080729167,5820.5595703125,65225366.666666664,1.0480143229169698
2018-10-21,5839.387044270833,5867.097981770833,5817.347981770833,5830.9892578125,66909933.333333336,1.0480143229160603
2018-10-22,5840.43505859375,5869.65185546875,5827.6298828125,5841.4189453125,68594500.0,1.0480143229169698
2018-10-23,5797.89111328125,5848.0439453125,5797.3359375,5838.69091796875,61556000.0,-42.5439453125
2018-10-24,5709.4169921875,5818.83984375,5709.4169921875,5795.7509765625,71593900.0,-88.47412109375
2018-10-25,5754.96484375,5754.96484375,5623.8427734375,5629.9501953125,51569200.0,45.5478515625
2018-10-26,5784.9208984375,5790.953125,5748.61376953125,5761.451171875,52533300.0,29.9560546875
2018-10-27,5774.816243489583,5798.86181640625,5748.087239583333,5770.609049479167,51554100.0,-10.10465494791697
2018-10-28,5764.711588541667,5806.7705078125,5747.560709635417,5779.766927083333,50574900.0,-10.10465494791606
2018-10-29,5754.60693359375,5814.67919921875,5747.0341796875,5788.9248046875,49595700.0,-10.10465494791697
2018-10-30,5789.10009765625,5789.10009765625,5733.240234375,5755.02001953125,59748100.0,34.4931640625
2018-10-31,5831.64990234375,5835.173828125,5769.544921875,5817.4921875,69910100.0,42.5498046875
2018-11-01,5835.919921875,5883.22021484375,5815.7568359375,5855.22216796875,63198100.0,4.27001953125
2018-11-02,5906.2919921875,5906.2919921875,5827.15380859375,5873.0068359375,67022200.0,70.3720703125
2018-11-03,5911.059407552083,5913.072916666667,5846.837890625,5880.4189453125,62572000.0,4.76741536458303
2018-11-04,5915.826822916667,5919.853841145833,5866.52197265625,5887.8310546875,58121800.0,4.76741536458394
2018-11-05,5920.59423828125,5926.634765625,5886.2060546875,5895.2431640625,53671600.0,4.76741536458303
2018-11-06,5923.93017578125,5959.9658203125,5898.56396484375,5942.32177734375,53343100.0,3.3359375
2018-11-07,5939.88623046875,5947.60888671875,5891.14013671875,5942.22314453125,62481200.0,15.9560546875
2018-11-08,5976.80615234375,5996.8408203125,5949.51611328125,5972.3271484375,73188500.0,36.919921875
2018-11-09,5874.15380859375,5936.0341796875,5859.087890625,5934.17822265625,65342000.0,-102.65234375
2018-11-10,5841.786946614583,5918.716471354167,5831.743001302083,5911.365885416667,61513933.333333336,-32.36686197916697
2018-11-11,5809.420084635417,5901.398763020833,5804.398111979167,5888.553548177083,57685866.666666664,-32.36686197916606
2018-11-12,5777.05322265625,5884.0810546875,5777.05322265625,5865.7412109375,53857800.0,-32.36686197916697
2018-11-13,5835.1982421875,5850.376953125,5747.53076171875,5754.59814453125,58918000.0,58.14501953125
2018-11-14,5858.29296875,5896.8017578125,5851.79296875,5857.72119140625,72751500.0,23.0947265625
2018-11-15,5955.73583984375,5960.39892578125,5880.212890625,5885.216796875,60149800.0,97.44287109375
2018-11-16,6012.35009765625,6058.8251953125,5968.673828125,5975.11083984375,61140800.0,56.6142578125
2018-11-17,6009.9990234375,6051.54638671875,5970.494140625,5992.852864583333,59437900.0,-2.35107421875
2018-11-18,6007.64794921875,6044.267578125,5972.314453125,6010.594889322917,57735000.0,-2.35107421875
2018-11-19,6005.296875,6036.98876953125,5974.134765625,6028.3369140625,56032100.0,-2.35107421875
2018-11-20,5976.67431640625,6007.7919921875,5941.06884765625,5985.26806640625,59212800.0,-28.62255859375
2018-11-21,5948.0517578125,5978.59521484375,5908.0029296875,5942.19921875,62393500.0,-28.62255859375
2018-11-22,5990.81005859375,5997.63720703125,5936.6611328125,5936.6611328125,76590600.0,42.75830078125
2018-11-23,6006.2021484375,6017.4580078125,5971.98876953125,5998.02783203125,62607300.0,15.39208984375
2018-11-24,6011.727376302083,6020.302408854167,5978.32080078125,5997.929524739583,64146100.0,5.52522786458303
2018-11-25,6017.252604166667,6023.146809895833,5984.65283203125,5997.831217447917,65684900.0,5.52522786458394
2018-11-26,6022.77783203125,6025.9912109375,5990.98486328125,5997.73291015625,67223700.0,5.52522786458303
2018-11-27,6013.5888671875,6034.18408203125,5992.8837890625,6002.39111328125,69182000.0,-9.18896484375
2018-11-28,5991.24609375,6030.89599609375,5990.34521484375,6027.58203125,72385300.0,-22.3427734375
2018-11-29,6107.16796875,6107.16796875,6029.6611328125,6030.73876953125,71888500.0,115.921875
2018-11-30,6056.1240234375,6117.19482421875,6056.1240234375,6104.63720703125,104904600.0,-51.0439453125
2018-12-01,6076.85595703125,6130.5634765625,6071.330403645833,6109.11279296875,98197833.33333333,20.73193359375
2018-12-02,6097.587890625,6143.93212890625,6086.536783854167,6113.58837890625,91491066.66666667,20.73193359375
2018-12-03,6118.31982421875,6157.30078125,6101.7431640625,6118.06396484375,84784300.0,20.73193359375
2018-12-04,6152.85986328125,6152.85986328125,6118.46923828125,6118.6337890625,65189800.0,34.5400390625
2018-12-05,6133.1201171875,6133.1201171875,6064.83203125,6097.64404296875,67897200.0,-19.73974609375
2018-12-06,6115.4931640625,6131.6318359375,6086.1318359375,6095.0068359375,65929300.0,-17.626953125
2018-12-07,6126.35595703125,6141.47021484375,6103.1767578125,6108.9501953125,66079200.0,10.86279296875
2018-12-08,6121.357259114583,6134.907063802083,6094.9951171875,6106.999186197917,63008266.666666664,-4.99869791666697
2018-12-09,6116.358561197917,6128.343912760417,6086.8134765625,6105.048177083333,59937333.333333336,-4.99869791666606
2018-12-10,6111.35986328125,6121.78076171875,6078.6318359375,6103.09716796875,56866400.0,-4.99869791666697
